"COU","Country","ISIC","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LUX","Luxembourg","TOTAL_MIN","Inert mineral waste generated","2010","2010",,,"0","Units",,,9503.723,,
"LUX","Luxembourg","TOTAL_MIN","Inert mineral waste generated","2012","2012",,,"0","Units",,,7539.38,,
"LUX","Luxembourg","TOTAL_MIN","Inert mineral waste generated","2014","2014",,,"0","Units",,,6272.673,,
"LUX","Luxembourg","TOTAL_MIN","Inert mineral waste generated","2016","2016",,,"0","Units",,,9078.289,,
"LUX","Luxembourg","TOTAL_MIN_RECYCLE","Inert mineral waste generated, of which recycled","2010","2010",,,"0","Units",,,2799.491,,
"LUX","Luxembourg","TOTAL_MIN_RECYCLE","Inert mineral waste generated, of which recycled","2012","2012",,,"0","Units",,,1846.332,,
"LUX","Luxembourg","TOTAL_MIN_RECYCLE","Inert mineral waste generated, of which recycled","2014","2014",,,"0","Units",,,1152.804,,
"LUX","Luxembourg","TOTAL_MIN_RECYCLE","Inert mineral waste generated, of which recycled","2016","2016",,,"0","Units",,,1155.635,,
"LUX","Luxembourg","TOTAL_MIN_RECOV","Inert mineral waste generated, of which recovered","2010","2010",,,"0","Units",,,5780.982,,
"LUX","Luxembourg","TOTAL_MIN_RECOV","Inert mineral waste generated, of which recovered","2012","2012",,,"0","Units",,,7561.092,,
"LUX","Luxembourg","TOTAL_MIN_RECOV","Inert mineral waste generated, of which recovered","2014","2014",,,"0","Units",,,5031.786,,
"LUX","Luxembourg","TOTAL_MIN_RECOV","Inert mineral waste generated, of which recovered","2016","2016",,,"0","Units",,,7786.475,,
"LUX","Luxembourg","S35","Energy Production ","2004","2004",,,"0","Units",,,0.867,,
"LUX","Luxembourg","S35","Energy Production ","2006","2006",,,"0","Units",,,1.403,,
"LUX","Luxembourg","S35","Energy Production ","2008","2008",,,"0","Units",,,1.393,,
"LUX","Luxembourg","S35","Energy Production ","2010","2010",,,"0","Units",,,2.057,"B","Break"
"LUX","Luxembourg","S35","Energy Production ","2012","2012",,,"0","Units",,,2.335,,
"LUX","Luxembourg","S35","Energy Production ","2014","2014",,,"0","Units",,,3.149,,
"LUX","Luxembourg","S35","Energy Production ","2016","2016",,,"0","Units",,,5.946,,
"LUX","Luxembourg","S36-39","Water supply, sewerage, waste management, etc.","2010","2010",,,"0","Units",,,12.595,,
"LUX","Luxembourg","S36-39","Water supply, sewerage, waste management, etc.","2012","2012",,,"0","Units",,,14.634,,
"LUX","Luxembourg","S36-39","Water supply, sewerage, waste management, etc.","2014","2014",,,"0","Units",,,21.2,,
"LUX","Luxembourg","S36-39","Water supply, sewerage, waste management, etc.","2016","2016",,,"0","Units",,,25.263,,
"LUX","Luxembourg","S36-39","Water supply, sewerage, waste management, etc.","2018","2018",,,"0","Units",,,20.762,,
"LUX","Luxembourg","S41-43","Construction","2010","2010",,,"0","Units",,,8866.755,,
"LUX","Luxembourg","S41-43","Construction","2012","2012",,,"0","Units",,,7079.473,,
"LUX","Luxembourg","S41-43","Construction","2014","2014",,,"0","Units",,,5977.886,,
"LUX","Luxembourg","S41-43","Construction","2016","2016",,,"0","Units",,,7613.765,,
"LUX","Luxembourg","S41-43","Construction","2018","2018",,,"0","Units",,,7320.068,,
"LUX","Luxembourg","S45-98","Other","2004","2004",,,"0","Units",,,411.475,,
"LUX","Luxembourg","S45-98","Other","2006","2006",,,"0","Units",,,437.968,,
"LUX","Luxembourg","S45-98","Other","2008","2008",,,"0","Units",,,460.511,,
"LUX","Luxembourg","S45-98","Other","2010","2010",,,"0","Units",,,468.089,"B","Break"
"LUX","Luxembourg","S45-98","Other","2012","2012",,,"0","Units",,,471.819,,
"LUX","Luxembourg","S45-98","Other","2014","2014",,,"0","Units",,,498.611,,
"LUX","Luxembourg","S45-98","Other","2016","2016",,,"0","Units",,,1284.956,,
"NLD","Netherlands","S01-03","Agriculture, forestry and fishing ","2010","2010",,,"0","Units",,,4682.517,,
"NLD","Netherlands","S01-03","Agriculture, forestry and fishing ","2012","2012",,,"0","Units",,,4618.778,,
"NLD","Netherlands","S01-03","Agriculture, forestry and fishing ","2014","2014",,,"0","Units",,,4769.596,,
"NLD","Netherlands","S01-03","Agriculture, forestry and fishing ","2016","2016",,,"0","Units",,,5085.154,,
"NLD","Netherlands","S01-03","Agriculture, forestry and fishing ","2018","2018",,,"0","Units",,,4678.683,,
"NLD","Netherlands","S05-09","Mining and Quarrying","2010","2010",,,"0","Units",,,183.905,,
"NLD","Netherlands","S05-09","Mining and Quarrying","2012","2012",,,"0","Units",,,172.707,,
"NLD","Netherlands","S05-09","Mining and Quarrying","2014","2014",,,"0","Units",,,129.744,,
"NLD","Netherlands","S05-09","Mining and Quarrying","2016","2016",,,"0","Units",,,61.987,,
"NLD","Netherlands","S05-09","Mining and Quarrying","2018","2018",,,"0","Units",,,64.792,,
"NLD","Netherlands","S10-33","Manufacturing industries: Total","2010","2010",,,"0","Units",,,14039.82,,
"NLD","Netherlands","S10-33","Manufacturing industries: Total","2012","2012",,,"0","Units",,,14064.77,,
"NLD","Netherlands","S10-33","Manufacturing industries: Total","2014","2014",,,"0","Units",,,13418.54,,
"NLD","Netherlands","S10-33","Manufacturing industries: Total","2016","2016",,,"0","Units",,,13802.27,,
"NLD","Netherlands","S10-33","Manufacturing industries: Total","2018","2018",,,"0","Units",,,13958.5,,
"NLD","Netherlands","S10-12","Manufacture of food products; beverages and tobacco products","2010","2010",,,"0","Units",,,7667.263,,
"NLD","Netherlands","S10-12","Manufacture of food products; beverages and tobacco products","2012","2012",,,"0","Units",,,7751.278,,
"NLD","Netherlands","S10-12","Manufacture of food products; beverages and tobacco products","2014","2014",,,"0","Units",,,7690.487,,
"NLD","Netherlands","S10-12","Manufacture of food products; beverages and tobacco products","2016","2016",,,"0","Units",,,7906.536,,
"NLD","Netherlands","S10-12","Manufacture of food products; beverages and tobacco products","2018","2018",,,"0","Units",,,8247.101,,
"NLD","Netherlands","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2010","2010",,,"0","Units",,,72.221,,
"NLD","Netherlands","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2012","2012",,,"0","Units",,,78.234,,
"NLD","Netherlands","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2014","2014",,,"0","Units",,,42.66,,
"NLD","Netherlands","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2016","2016",,,"0","Units",,,50.777,,
"NLD","Netherlands","S13-15","Manufacture of textiles, wearing apparel, leather and related products","2018","2018",,,"0","Units",,,50.268,,
"NLD","Netherlands","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2010","2010",,,"0","Units",,,240.853,,
"NLD","Netherlands","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2012","2012",,,"0","Units",,,176.068,,
"NLD","Netherlands","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2014","2014",,,"0","Units",,,176.107,,
"NLD","Netherlands","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2016","2016",,,"0","Units",,,151.695,,
"NLD","Netherlands","S16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2018","2018",,,"0","Units",,,133.844,,
"NLD","Netherlands","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2010","2010",,,"0","Units",,,727.919,,
"NLD","Netherlands","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2012","2012",,,"0","Units",,,631.549,,
"NLD","Netherlands","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2014","2014",,,"0","Units",,,596.656,,
"NLD","Netherlands","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2016","2016",,,"0","Units",,,601.723,,
"NLD","Netherlands","S17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2018","2018",,,"0","Units",,,606.232,,
"NLD","Netherlands","S19","Manufacture of coke and refined petroleum products","2010","2010",,,"0","Units",,,496.259,,
"NLD","Netherlands","S19","Manufacture of coke and refined petroleum products","2012","2012",,,"0","Units",,,513.668,,
"NLD","Netherlands","S19","Manufacture of coke and refined petroleum products","2014","2014",,,"0","Units",,,683.756,,
"NLD","Netherlands","S19","Manufacture of coke and refined petroleum products","2016","2016",,,"0","Units",,,712.392,,
"NLD","Netherlands","S19","Manufacture of coke and refined petroleum products","2018","2018",,,"0","Units",,,558.217,,
"NLD","Netherlands","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2010","2010",,,"0","Units",,,1364.064,,
"NLD","Netherlands","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2012","2012",,,"0","Units",,,1349.116,,
"NLD","Netherlands","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2014","2014",,,"0","Units",,,867.232,,
"NLD","Netherlands","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2016","2016",,,"0","Units",,,1022.319,,
"NLD","Netherlands","S20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2018","2018",,,"0","Units",,,973.984,,
"NLD","Netherlands","S23","Manufacture of other non-metallic mineral products","2010","2010",,,"0","Units",,,725.635,,
"NLD","Netherlands","S23","Manufacture of other non-metallic mineral products","2012","2012",,,"0","Units",,,738.145,,
"NLD","Netherlands","S23","Manufacture of other non-metallic mineral products","2014","2014",,,"0","Units",,,645.095,,
"NLD","Netherlands","S23","Manufacture of other non-metallic mineral products","2016","2016",,,"0","Units",,,567.364,,
"NLD","Netherlands","S23","Manufacture of other non-metallic mineral products","2018","2018",,,"0","Units",,,536.736,,
"NLD","Netherlands","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2010","2010",,,"0","Units",,,2745.606,,
"NLD","Netherlands","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2012","2012",,,"0","Units",,,2826.714,,
"NLD","Netherlands","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2014","2014",,,"0","Units",,,2716.551,,
"NLD","Netherlands","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2016","2016",,,"0","Units",,,2789.465,,
"NLD","Netherlands","S24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2018","2018",,,"0","Units",,,2852.121,,
"NLD","Netherlands","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2010","2010",,,"0","Units",,,2113.068,,
"NLD","Netherlands","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2012","2012",,,"0","Units",,,2173.278,,
"NLD","Netherlands","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2014","2014",,,"0","Units",,,2117.173,,
"NLD","Netherlands","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2016","2016",,,"0","Units",,,2142.556,,
"NLD","Netherlands","S24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2018","2018",,,"0","Units",,,2241.518,,
"NLD","Netherlands","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2010","2010",,,"0","Units",,,368.647,,
"NLD","Netherlands","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2012","2012",,,"0","Units",,,336.749,,
"NLD","Netherlands","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2014","2014",,,"0","Units",,,329.748,,
"NLD","Netherlands","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2016","2016",,,"0","Units",,,373.236,,
"NLD","Netherlands","S26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2018","2018",,,"0","Units",,,329.406,,
"NLD","Netherlands","S31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2010","2010",,,"0","Units",,,263.891,,
